address;categoryName;city;image;isAdvertisement;lat;lon;phone;postalCode;reviewsCount;title;star;url;website
"18 Rue du Bourg Tibourg, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNcBm2M452UTPFh_7G4qpG9DOxj2_su3uyEiYZ3=w1920-h1080-k-no;FALSE;488.573.956;2.356.304;+33 1 42 72 81 34;75004;619;LIZARD LOUNGE;4.3;"https://www.google.com/maps/place/LIZARD+LOUNGE/@48.8573805,2.3541566,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e02c9a1a561:0xd139b08964c33f3!8m2!3d48.8573956!4d2.356304?hl=fr";cheapblonde.com
"55 Rue des Archives, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNKHTrEtiC9GxZWDh9GFZzXHfRB2ubLd30mTKj5=w1920-h1080-k-no;FALSE;488.613.252;23.582.002;+33 1 42 77 41 40;75003;271;Le Connetable;4.1;"https://www.google.com/maps/place/Le+Connetable/@48.8613211,2.3560068,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e049cacee57:0x1d9b3b1c1911575d!8m2!3d48.8613252!4d2.3582002?hl=fr";leconnetable.net
"6 Rue Charles-François Dupuis, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPfehN4mcgyYXyHxujRkZuWXxyma-P8MqGv-Xro=w1920-h1080-k-no;FALSE;488.651.903;23.632.367;+33 1 43 48 54 25;75003;267;CLANDESTINO;4.2;"https://www.google.com/maps/place/CLANDESTINO/@48.8651657,2.3610642,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0611aa8c79:0x5929247f2d64c454!8m2!3d48.8651903!4d2.3632367?hl=fr";
"39 Rue Beaubourg, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPq-5Q3j5DTpUAyTzTTKKwlDWQdZiJD25Laelg4=w1920-h1080-k-no;FALSE;488.621.693;23.537.005;+33 6 33 49 94 85;75003;215;Le Trente Neuf;4.3;"https://www.google.com/maps/place/Le+Trente+Neuf/@48.8621693,2.3515118,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b747d752b:0xee0d2a246b8ae19d!8m2!3d48.8621693!4d2.3537005?hl=fr";letrenteneuf.com
"9 Rue Greneta, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPstuIGFZv2r96P0SLP7cPpXWr3Tldl6y1cxet8=w1920-h1080-k-no;FALSE;488.652.843;23.526.087;+33 9 84 38 84 54;75003;337;Madame Pervenche;4.5;"https://www.google.com/maps/place/Madame+Pervenche/@48.8652844,2.35042,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a6ec589e7:0x2bac69f09d5b8531!8m2!3d48.8652843!4d2.3526087?hl=fr";madamepervenche.fr
"1 Rue Commines, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNAQBAH2AgfDf4YDig2QonTWCCfBNCN-dnOBWBy=w1920-h1080-k-no;FALSE;488.617.412;23.650.124;+33 9 50 84 19 67;75003;883;Le Mary Celeste;4.4;"https://www.google.com/maps/place/Le+Mary+Celeste/@48.8617412,2.3628237,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e07246bcc87:0xc1b5dc7dc3ad06b!8m2!3d48.8617412!4d2.3650124?hl=fr";lemaryceleste.com
"16 Rue des Archives, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNYRgquFCzX-xNbh3IyXIOjB_uXoqwPolGp2z8f=w1920-h1080-k-no;FALSE;488.577.127;23.547.412;+33 1 42 78 11 47;75004;1211;Le Ju';4.3;"https://www.google.com/maps/place/Le+Ju'/@48.8576911,2.3526167,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1d3b8e6beb:0x82acdee8062c0b85!8m2!3d48.8577127!4d2.3547412?hl=fr";leju.business.site
"4 Rue Saint-Honoré, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipP4s-S9-mG7CVhWMU_1yykugrIu2S3EeGCFfY6H=w1920-h1080-k-no;FALSE;488.611.202;23.450.703;+33 1 40 39 93 99;75001;2127;Le Paradis du Fruit;3.7;"https://www.google.com/maps/place/Le+Paradis+du+Fruit/@48.861123,2.3428693,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f557f29b1:0x9ac21a81567b01ae!8m2!3d48.8611202!4d2.3450703?hl=fr";leparadisdufruit.fr
"1 Rue des Deux Ponts, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMgrCQaiCEnDwHWrI8yVb4enW84rU28AtqDQw6K=w1920-h1080-k-no;FALSE;488.512.171;23.559.093;+33 1 43 54 94 23;75004;66;L'Escale;4;"https://www.google.com/maps/place/L'Escale/@48.8512541,2.3537525,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fca8edea15:0xe6653755499cde2c!8m2!3d48.8512171!4d2.3559093?hl=fr";
"15 Rue François Miron, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPeB1YgfDbTGuyU9GmDqBsgrXhBGk1WLiscGyuR=w1920-h1080-k-no;FALSE;488.558.022;23.570.527;+33 1 42 74 14 65;75004;371;Pamela Popo;4.5;"https://www.google.com/maps/place/Pamela+Popo/@48.8557928,2.3548593,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fd5e3316fb:0x6a034d8e4eefc6a5!8m2!3d48.8558022!4d2.3570527?hl=fr";pamelapopo.fr
"6 Rue de Sévigné, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNq69o1kFyYUo8ottFZ_SdbpoxZU0ie6aZ7rDaw=w1920-h1080-k-no;FALSE;488.553.281;23.619.686;+33 9 81 48 72 72;75004;82;Cous'mania;4.7;"https://www.google.com/maps/place/Cous'mania/@48.8553307,2.3597714,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fe1acb05cf:0x13231bf3a87fbb7e!8m2!3d48.8553281!4d2.3619686?hl=fr";cous-mania.eatbu.com
"26 Rue Beautreillis, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNsjyAJFlFPDesBvzzGppiISqXCxyAznvCp4e5F=w1920-h1080-k-no;FALSE;488.535.627;23.644.358;+33 9 80 41 05 40;75004;229;Homies;4.3;"https://www.google.com/maps/place/Homies/@48.8535073,2.3623682,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6711091a1ca1d:0xc92aca110eb3b2ae!8m2!3d48.8535627!4d2.3644358?hl=fr";homies-leresto.fr
"62 Rue de la Verrerie, 75004 Paris, France";Restaurant;Paris;https://lh6.googleusercontent.com/proxy/73yg5IaV-WHaeMdSR3LEaZH1vkwGCZ_bU26dMEnkfyKjubiTrTXe2b0jGRi4NrTYR-zr5bBGbPETzngFMzlue0jrjTs2K0U_D3_C9Z_u8Ujd2PkCBPgCL0ZAYiNP7WLqtSt_EMr8gn3q1vyu0qYeuxzev6UKwzo=w1920-h1080-k-no;FALSE;488.584.914;23.518.036;+33 1 42 72 04 33;75004;514;Le Second Empire;4.1;"https://www.google.com/maps/place/Le+Second+Empire/@48.8584914,2.3496149,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1db50eb6b3:0x642111330a496c7a!8m2!3d48.8584914!4d2.3518036?hl=fr";
"55 Quai de Bourbon, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNyigTchmnTG2SUa1qjWPBnlXr4bGHjPrSuMGPf=w1920-h1080-k-no;FALSE;488.530.744;23.534.878;+33 1 43 54 02 59;75004;521;La Brasserie de l'Isle Saint-Louis;3.4;"https://www.google.com/maps/place/La+Brasserie+de+l'Isle+Saint-Louis/@48.8530819,2.3512018,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e31b24449b:0xbcef22e1ee1ebd3f!8m2!3d48.8530744!4d2.3534878?hl=fr";labrasserie-isl.fr
"43 Rue du Château des Rentiers, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipM45Cva6OneiPhwxxCSRaJgXakulspnVi68yAQ8=w1920-h1080-k-no;FALSE;488.248.681;23.698.004;+33 1 45 84 01 01;75013;58;Borià;3.8;"https://www.google.com/maps/place/Bori%C3%A0/@48.8248698,2.367619,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67228b28123d9:0x38cfdee5f1f580f1!8m2!3d48.8248681!4d2.3698004?hl=fr";
"3 Pl. nationale, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPHRkzx2Yct8J3cjfzFVmhBgZx3in8G3mKau7z6=w1920-h1080-k-no;FALSE;488.287.002;23.652.503;+33 1 45 83 06 45;75013;772;Chez Trassoudaine;4.7;"https://www.google.com/maps/place/Chez+Trassoudaine/@48.8287002,2.3630632,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67227659a7eaf:0xb43a5d8e8a53d701!8m2!3d48.8287002!4d2.3652503?hl=fr";cheztrassoudaine.com
"87 Rue Bobillot, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPWf5CxkhrJ63Pqf1XxdcCuqDYjLQvhJGllrcer=w1920-h1080-k-no;FALSE;488.250.477;23.497.903;+33 6 17 57 49 61;75013;37;LE HYPE;4.1;"https://www.google.com/maps/place/LE+HYPE/@48.8250456,2.3476058,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6719a6435b6b9:0x15861a3725737346!8m2!3d48.8250477!4d2.3497903?hl=fr";
"31 Rue Marie-Andrée Lagroua Weill-Hallé, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOnBBq6qD6z9TVK1WeGj22WiKmnuq2Gwm1Zlgux=w1920-h1080-k-no;FALSE;488.292.055;23.784.518;+33 9 82 31 93 53;75013;37;Raton Buveur;4.4;"https://www.google.com/maps/place/Raton+Buveur/@48.829383,2.3768943,17z/data=!3m1!4b1!4m5!3m4!1s0x47e673d5aefc4787:0x73fa2042abdd582b!8m2!3d48.8292055!4d2.3784518?hl=fr";raton-buveur.fr
"114 Bd Vincent Auriol, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMaz3E1HacZmDFfAlLnmLDZFZzwk1iVzxLcG4Ji=w1920-h1080-k-no;FALSE;488.335.569;23.630.276;+33 9 88 03 86 08;75013;5;Le Cygne;3.4;"https://www.google.com/maps/place/Le+Cygne/@48.8335535,2.3608307,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671d9e833a2d9:0x4781ceb18d8ef17e!8m2!3d48.8335569!4d2.3630276?hl=fr";
"41 Rue Albert, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPRs2TEpcW7ig-h7bJRhajSUEWowVlJXRKYPwyb=w1920-h1080-k-no;FALSE;488.253.566;23.720.881;+33 9 61 28 51 07;75013;161;Au Bon Coin - vente à emporter;4.4;"https://www.google.com/maps/place/Au+Bon+Coin+-+vente+%C3%A0+emporter/@48.8253628,2.3699006,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6722f7d1f0b77:0x260061769e79247a!8m2!3d48.8253566!4d2.3720881?hl=fr";
"6 Port de la Gare, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPJmpA6DoiHU0uZsrvSA4gNQF7BIpvwZKj4aSB3=w1920-h1080-k-no;FALSE;488.351.368;23.767.748;+33 6 99 28 09 00;75013;550;Le Nix Nox;3.4;"https://www.google.com/maps/place/Le+Nix+Nox/@48.8351368,2.3745861,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6723d55b33def:0xd7f95b6c243289cc!8m2!3d48.8351368!4d2.3767748?hl=fr";lesitedespeniches.fr
"3 bis Cité Souzy, 75011 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMo-vqNBwmNGH_ZAp-Izn6blzrqxDIEZwsgCulo=w1920-h1080-k-no;TRUE;488.515.851;23.889.473;+33 1 43 48 56 04;75011;7;Un Eté à Paris;5;"https://www.google.com/maps/place/Un+Et%C3%A9+%C3%A0+Paris/@48.8515579,2.3867593,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67363ee6b80a5:0x6e627243c749ad26!8m2!3d48.8515851!4d2.3889473?hl=fr";uneteaparis.com
"2 Rue Bobillot, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPaCual4ySlizvVrdKuQTTqQ6UBQbWGxIxiqLbf=w1920-h1080-k-no;FALSE;48.833.508;23.552.453;+33 1 45 80 60 33;75013;728;Jules;3.8;"https://www.google.com/maps/place/Jules/@48.8335087,2.3530149,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718e0ae40b2f:0xee4e81d62a29115a!8m2!3d48.833508!4d2.3552453?hl=fr";
"80 Av. d'Italie, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOqKQnzvjvtjiRZyuFpFvXBihuybCLcbWb5AlhS=w1920-h1080-k-no;FALSE;488.260.211;23.569.803;+33 1 45 80 18 30;75013;553;Café Canon;4;"https://www.google.com/maps/place/Caf%C3%A9+Canon/@48.8260195,2.3547634,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718f7cb49a57:0xa3639c0a1e326353!8m2!3d48.8260211!4d2.3569803?hl=fr";cafe-canon.business.site
"6 Rue Coypel, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNnNG_EL9P_xF5aJT4BS_uakpTGctsqeLMCayJ2=w1920-h1080-k-no;FALSE;488.332.881;23.562.048;+33 1 43 37 08 57;75013;113;Au Petit Village;4.5;"https://www.google.com/maps/place/Au+Petit+Village/@48.8332799,2.3540159,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718da9c0386d:0xa1e07de31598e579!8m2!3d48.8332881!4d2.3562048?hl=fr";aupetitvillage.eatbu.com
"Port de la Gare, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNYNPZuki6i7UIFaCotwsjRSrWm2MdGFRNjLDSg=w1920-h1080-k-no;FALSE;488.345.391;23.773.705;+33 1 53 61 08 49;75013;690;La Dame de Canton;4;"https://www.google.com/maps/place/La+Dame+de+Canton/@48.8345595,2.3752199,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6723d5068a1df:0x5704d36dfae86607!8m2!3d48.8345391!4d2.3773705?hl=fr";damedecanton.com
"38 Rue Mouffetard, 75005 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOghxt-c9-Zim8xV4bpdZFqjejSPFFtxXoznE9B=w1920-h1080-k-no;FALSE;488.437.811;23.492.253;+33 7 83 82 28 17;75005;533;LE38M;4.8;"https://www.google.com/maps/place/LE38M/@48.8437833,2.3470772,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671159379ec4b:0x8cdb9f0f4ef545ec!8m2!3d48.8437811!4d2.3492253?hl=fr";le38m.com
"49 Bd Vincent Auriol, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPFTMsApHucqFY9pSweJO5xUO2HLvcE7iwwCXLH=w1920-h1080-k-no;FALSE;48.835.275;23.697.155;+33 1 45 84 74 29;75013;244;La Nouvelle Gare;3.8;"https://www.google.com/maps/place/La+Nouvelle+Gare/@48.835275,2.3675268,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67221e138dd39:0x15154b58fc1a5ac8!8m2!3d48.835275!4d2.3697155?hl=fr";lanouvellegare.fr
"53 Rue de Tolbiac, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOjGk2gnpngLwrSvmQ1XJWM0afX7snZ9p-4nz6g=w1920-h1080-k-no-pi-0-ya114.24375-ro-0-fo100;FALSE;48.827.431;23.705.688;+33 1 45 83 42 41;75013;180;53 Tolbiac;3.9;"https://www.google.com/maps/place/53+Tolbiac/@48.8274348,2.3684086,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718f597129ad:0x6b0a35309740c8e9!8m2!3d48.827431!4d2.3705688?hl=fr";trouversonsite.com
"12 Rue de la Butte aux Cailles, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPLD5F0QzbYShXo9OFPWMVMuKvH5o-OweUhbAcV=w1920-h1080-k-no;FALSE;488.279.967;23.513.038;+33 1 55 32 09 97;75013;406;le mêlécasse;3.7;"https://www.google.com/maps/place/le+m%C3%AAl%C3%A9casse/@48.8280427,2.3491006,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671904e1b8f31:0xcb2e43c560e3901c!8m2!3d48.8279967!4d2.3513038?hl=fr";lemelecasse.com
"Dalle des Olympiades / Accès par l'escalator au niveau du, 105 Rue de Tolbiac, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOC3RT6NSW3a94JfrLghbfVlScjjs_zL2lGC4Wf=w1920-h1080-k-no;FALSE;488.259.273;2.365.174;+33 9 54 30 95 48;75013;261;Lenouvô Cosmos;4.3;"https://www.google.com/maps/place/Lenouv%C3%B4+Cosmos/@48.8259273,2.3629853,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6722878a0286b:0x116e5cc40d4ab26b!8m2!3d48.8259273!4d2.365174?hl=fr";lenouvocosmos.com
"9 Rue de l'Espérance, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPqfnDXFGe0b-wwSuAKvkALBBYnfBWeomtaIKCW=w1920-h1080-k-no;FALSE;488.272.936;23.487.423;+33 1 45 81 12 25;75013;89;L’Espérance;4.2;"https://www.google.com/maps/place/L%E2%80%99Esp%C3%A9rance/@48.8272859,2.3465672,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67190c0af8c6d:0x4bc635f22d879a!8m2!3d48.8272936!4d2.3487423?hl=fr";
"23 Rue de la Butte aux Cailles, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOCZxhKWk4zQCi4vW6ASerGv2keHngMfVl_2iln=w1920-h1080-k-no;FALSE;488.275.059;23.495.803;+33 9 82 31 03 75;75013;321;Café NENESSE;4;"https://www.google.com/maps/place/Caf%C3%A9+NENESSE/@48.8275059,2.3473916,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67190ee984fa1:0xdb22ceb57fae0783!8m2!3d48.8275059!4d2.3495803?hl=fr";chez-nenesse.eatbu.com
"26 Rue du Dr Magnan, 75013 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMGVXka6LJ5M2xvRvTLaNNbmLSaSZUMPOyY0dMH=w1920-h1080-k-no;FALSE;488.265.558;23.599.101;+33 1 45 85 10 58;75013;724;L'Age d'Or;4.2;"https://www.google.com/maps/place/L'Age+d'Or/@48.8265342,2.3576748,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67188bca90789:0xaa156f71ef577f8e!8m2!3d48.8265558!4d2.3599101?hl=fr";lagedorparis.com
"6 Rue Daguerre, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNrkzW_bHniT2MSVmKA-GQemZsso7kArDjSw0tD=w1920-h1080-k-no;FALSE;488.335.659;23.308.828;+33 1 43 22 57 05;75014;78;Maison Péret - Restaurant Brasserie - Rue Daguerre;4.6;"https://www.google.com/maps/place/Maison+P%C3%A9ret+-+Restaurant+Brasserie+-+Rue+Daguerre/@48.8336146,2.3287358,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6712a2b01d45d:0x48edd64e1020e77c!8m2!3d48.8335659!4d2.3308828?hl=fr";maisonperet.com
"SUR ESPLANADE JEAN TOSCAN, 4 Rue du Départ, 75015 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMBb2wOBULKYSdqaJtrpS0i6RCwqdMPD77Vmc5N=w1920-h1080-k-no;FALSE;48.842.628;23.228.733;+33 6 27 56 56 09;75015;47;ACE RESTAURANT ANIMATION PARIS;2.9;"https://www.google.com/maps/place/ACE+RESTAURANT+ANIMATION+PARIS/@48.8428126,2.3203247,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671eff0f9beef:0x93044bcb7fa4c44c!8m2!3d48.842628!4d2.3228733?hl=fr";restaurant-animation-rooftop-paris-le-ace.com
"13 Bd Edgar Quinet, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNIh6g6SzY_-Vfajz0lbjSFsa4A-anl4M8Vv88=w1920-h1080-k-no;FALSE;488.411.242;23.242.515;+33 1 43 21 91 01;75014;285;Dalea;3.6;"https://www.google.com/maps/place/Dalea/@48.8411242,2.3220628,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671cb8c43a65b:0x3220374d7b143d68!8m2!3d48.8411242!4d2.3242515?hl=fr";dalea.fr
"2 Av. du Général Leclerc, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPnZ26DQP1HHz6fmlf5ue0Ee573DUB1DUXExg-h=w1920-h1080-k-no;FALSE;488.336.576;23.316.043;+33 1 43 21 03 97;75014;1277;Café du Rendez-Vous;3.8;"https://www.google.com/maps/place/Caf%C3%A9+du+Rendez-Vous/@48.8336678,2.3294104,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671b77e258111:0x6f0cc27e8e7ad2f0!8m2!3d48.8336576!4d2.3316043?hl=fr";lecafedurendezvous.com
"29 Rue de la Gaité, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPM7BPTSCPzAbBeRdcnTGAQSnRdw4B5xLkF4072=w1920-h1080-k-no;FALSE;488.395.873;2.323.653;+33 1 43 20 35 56;75014;72;Good's - Restaurant - Bar à chicha;4.2;"https://www.google.com/maps/place/Good's+-+Restaurant+-+Bar+%C3%A0+chicha/@48.83959,2.3214559,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e6f387faac1:0x1e0902b066ee9632!8m2!3d48.8395873!4d2.323653?hl=fr";facebook.com
"33 Rue Hallé, 75014 Paris, France";Restaurant;Paris;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=neg3vNzisDuNCKF0Uksm2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.1843&pitch=0&thumbfov=100;FALSE;488.306.162;23.319.771;;75014;1;Le Godet d'Art;5;"https://www.google.com/maps/place/Le+Godet+d'Art/@48.8306162,2.3297884,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671ba1086ac9b:0xa4befd4b0b481dd2!8m2!3d48.8306162!4d2.3319771?hl=fr";
"29 Bd Saint-Jacques, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNcPhxbLGU74wk6OanSWfA1gPbXQcLGnizj3iac=w1920-h1080-k-no;FALSE;488.320.572;23.384.019;+33 1 45 65 28 83;75014;75;Le Moderne;4.1;"https://www.google.com/maps/place/Le+Moderne/@48.8320572,2.3362132,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671be95cc2cad:0xfd46ab78955eb765!8m2!3d48.8320572!4d2.3384019?hl=fr";lemoderneparis.fr
"192 Rue Raymond Losserand, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMMHmrc1dA6rddWtRZFJHPwxofSl2NNRibTyYPJ=w1920-h1080-k-no;FALSE;488.292.134;23.083.181;+33 9 52 06 72 81;75014;39;Le Saint-Joseph;3.5;"https://www.google.com/maps/place/Le+Saint-Joseph/@48.8292238,2.3061171,17z/data=!3m1!4b1!4m5!3m4!1s0x47e670457f6b3d43:0xae38c417be2e599!8m2!3d48.8292134!4d2.3083181?hl=fr";lesaintjoseph-paris.fr
"2 Rue des Plantes, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNe2lshIzIB1BeI2UO7wxLq0iIYTeDtQOxg-JWV=w1920-h1080-k-no;FALSE;488.323.122;23.247.839;+33 1 45 40 45 50;75014;385;Au P'tit Zinc;4.5;"https://www.google.com/maps/place/Au+P'tit+Zinc/@48.8323236,2.3225574,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671b40db60ee1:0x6910906ea7642573!8m2!3d48.8323122!4d2.3247839?hl=fr";
"15-21 Bd Romain Rolland, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOF6EH-bEMXWMdHCX66rp6Gi7vlECJ2ZRGv8iYg=w1920-h1080-k-no;FALSE;488.194.696;23.262.518;+33 1 41 17 26 00;75014;12;EKKLA;3.5;"https://www.google.com/maps/place/EKKLA/@48.8194696,2.3240631,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671a96c7a51cb:0xa3a3ed2818455d59!8m2!3d48.8194696!4d2.3262518?hl=fr";restaurants.accor.com
"146 Rue du Château, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNzLE8Pf_7eUGoHClB2s9gpS6Qd1yyQo9dpeFSx=w1920-h1080-k-no;FALSE;488.341.225;23.221.234;+33 1 45 39 78 99;75014;499;Les Rouquins;4.1;"https://www.google.com/maps/place/Les+Rouquins/@48.834125,2.3199373,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671b51d3c719d:0x42971ea671d73795!8m2!3d48.8341225!4d2.3221234?hl=fr";facebook.com
"3 Rue de l'Arrivée, 75015 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipN5nefD14zLrl9L6FAscs7wiAlMhtUTcjZmBh96=w1920-h1080-k-no;FALSE;488.429.742;23.232.971;+33 6 24 41 36 02;75015;10;SOIREE AFTER WORK PARIS;4.4;"https://www.google.com/maps/place/SOIREE+AFTER+WORK+PARIS/@48.8431183,2.3208651,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671cce8a21737:0x5e0a2fea438d6dc8!8m2!3d48.8429742!4d2.3232971?hl=fr";after-work-a-paris.com
"33 Rue de l'Ouest, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPmN9_tn1Q6aK8PwQRXxDxLQVZ1qbqtBo0pa1sb=w1920-h1080-k-no;FALSE;488.366.048;23.206.566;+33 1 42 18 06 09;75014;164;osmoz café;4;"https://www.google.com/maps/place/osmoz+caf%C3%A9/@48.8366087,2.3184635,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671caa97964d3:0x24581f8eaa90d561!8m2!3d48.8366048!4d2.3206566?hl=fr";osmozcafe.eatbu.com
"124 Av. du Général Leclerc, 75014 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipP0iJuAKU5X_N_0-8vA32WL8INtah4Uuivvr_4-=w1920-h1080-k-no;FALSE;488.245.812;23.256.033;+33 1 56 08 16 69;75014;608;Poinçon Paris;4;"https://www.google.com/maps/place/Poin%C3%A7on+Paris/@48.8245803,2.3234187,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671638c88ca05:0xfa00e1e0267e47d8!8m2!3d48.8245812!4d2.3256033?hl=fr";poinconparis.com
"47 Rue Vavin, 75006 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPynzeGXuUuf0q99rYgD7HE0NpFYmXZTxBr1ujC=w1920-h1080-k-no;TRUE;488.426.786;23.288.615;+33 1 40 46 80 81;75006;1045;"Cubana Café Bar a Cocktail, Restaurant, Fumoir, Terrasse";4.2;"https://www.google.com/maps/place/Cubana+Caf%C3%A9+Bar+a+Cocktail,+Restaurant,+Fumoir,+Terrasse/@48.8426412,2.3267326,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671cee1232183:0xf8b60817827a370b!8m2!3d48.8426786!4d2.3288615?hl=fr";cubanacafe.com
