address;categoryName;city;imageUrls/0;isAdvertisement;location/lat;location/lng;phone;postalCode;reviewsCount;title;totalScore;url;website
"75 Rue de Turbigo, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMSgdTZ9jhSifoG5XO1TWDRg8v7Z0iHnLee_-lj=w1920-h1080-k-no;FALSE;488.664.391;2.359.901;+33 1 83 06 17 84;75003;424;La Favorite Turbigo;3.9;"https://www.google.com/maps/place/La+Favorite+Turbigo/@48.8665026,2.3576776,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0f652c1b3b:0xa8174305d7c1a01e!8m2!3d48.8664391!4d2.359901?hl=fr";instagram.com
"168 Rue Saint-Martin, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMTpcxt04xHCNz-3ws-b-OpKfoRVCKWa7iKW0wm=w1920-h1080-k-no-pi0-ya316.2621-ro-0-fo100;FALSE;48.862.172;2.352.091;+33 1 44 78 92 47;75003;140;Le Jojo Bar;3.8;"https://www.google.com/maps/place/Le+Jojo+Bar/@48.862172,2.3499023,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1bed098aef:0x3929ab02a1cb482c!8m2!3d48.862172!4d2.352091?hl=fr";
"Maison de l'Architecture, 148 Rue du Faubourg Saint-Martin, 75010 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMyQzW0T1DfQPco6DkcorC6FEUvfKaUcA0ucjwB=w1920-h1080-k-no;FALSE;48.875.319;23.602.087;+33 9 81 29 83 38;75010;2110;Café A Bar à Cocktail Brunch Canal St Martin;4;"https://www.google.com/maps/place/Caf%C3%A9+A+Bar+%C3%A0+Cocktail+Brunch+Canal+St+Martin/@48.875319,2.35802,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0d28a392b1:0xc2a01678bbca5069!8m2!3d48.875319!4d2.3602087?hl=fr";cafea.fr
"12 Rue Dupetit-Thouars, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipO2PWFCFay2GW_Bv741rmSjjVN2nrdkaS_c9qCZ=w1920-h1080-k-no;FALSE;488.654.359;23.619.221;+33 1 48 42 16 29;75003;33;MONBLEU Le Comptoir;4.6;"https://www.google.com/maps/place/MONBLEU+Le+Comptoir/@48.8654865,2.3597948,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fe611602c89:0x4948a7c731bb2b97!8m2!3d48.8654359!4d2.3619221?hl=fr";monbleu.fr
"5 Rue de la Corderie, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipOyJOQNlubNX151zxXy7oqmKZfHXyP8VyB2Bh3b=w1920-h1080-k-no;FALSE;488.651.946;23.628.405;+33 9 52 33 24 26;75003;368;Le Carreau;4.6;"https://www.google.com/maps/place/Le+Carreau/@48.8651953,2.3606461,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e06102dc7d1:0x90722ee989f86c8b!8m2!3d48.8651946!4d2.3628405?hl=fr";dood.com
"26 Rue François Miron, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPo6yfwHZqQu4X31Ji04oY4nAg_7m_HRaGYJNVo=w1920-h1080-k-no;FALSE;488.557.914;23.561.041;+33 1 42 77 59 40;75004;857;"La Perla Bar Paris, meilleur bar à tequila Paris, bar et restaurant mexicain dans le Marais, bar à cocktails";3.9;"https://www.google.com/maps/place/La+Perla+Bar+Paris,+meilleur+bar+%C3%A0+tequila+Paris,+bar+et+restaurant+mexicain+dans+le+Marais,+bar+%C3%A0+cocktails/@48.8557402,2.3538995,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fd577ddc33:0x7de16582f3060f68!8m2!3d48.8557914!4d2.3561041?hl=fr";laperla-paris.com
"53 Bd Saint-Martin, 75003 Paris, France";Restaurant;Paris;https://lh3.googleusercontent.com/proxy/UoXWe0_35VTPw9vZUhavWS_THzvTgt4QmUDX2zbhA5Y-pxP_GUFjQgVqFR9iQ-HLGFw4VM7hJznrUUgHkjHhGRk49GJVjbdWbml0KkKkbiOO_RD16ZMuno0UQKSf_tbJpzKcrM2kFszzFCd8OSL9a40KK0yD0INfY2-UZgXPy0j2=w1920-h1080-k-no;FALSE;488.687.409;23.560.392;+33 6 95 73 61 82;75003;83;Le Marigny;3.8;"https://www.google.com/maps/place/Le+Marigny/@48.8687563,2.3538577,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e11cd86fe9f:0xe526936d1fd9e93!8m2!3d48.8687409!4d2.3560392?hl=fr";
"41 Rue Notre Dame de Nazareth, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMPCS1hCTqSaoNT6647SXu292VKYap2icMJueO5=w1920-h1080-k-no;FALSE;488.674.364;2.357.547;+33 1 43 56 81 25;75003;413;Istr;4.6;"https://www.google.com/maps/place/Istr/@48.8674128,2.355346,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0fc250c3df:0x31047b45c3cf11fc!8m2!3d48.8674364!4d2.357547?hl=fr";istr.paris
"18 Rue du Faubourg du Temple, 75011 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPApVTLqnuWuCxbf8CH87DtzIJcESIN7CPYM0oY=w1920-h1080-k-no;FALSE;488.683.901;23.663.228;+33 1 40 21 38 14;75011;1275;"Favela Chic (Club Paris, Bar Paris, Restaurant Paris)";3.7;"https://www.google.com/maps/place/Favela+Chic+(Club+Paris,+Bar+Paris,+Restaurant+Paris)/@48.8683901,2.3641341,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e084a56886f:0xb0827c40d74a26fa!8m2!3d48.8683901!4d2.3663228?hl=fr";favelachic.com
"18 Rue du Bourg Tibourg, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNcBm2M452UTPFh_7G4qpG9DOxj2_su3uyEiYZ3=w1920-h1080-k-no;FALSE;488.573.956;2.356.304;+33 1 42 72 81 34;75004;619;LIZARD LOUNGE;4.3;"https://www.google.com/maps/place/LIZARD+LOUNGE/@48.8573805,2.3541566,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e02c9a1a561:0xd139b08964c33f3!8m2!3d48.8573956!4d2.356304?hl=fr";cheapblonde.com
"55 Rue des Archives, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNKHTrEtiC9GxZWDh9GFZzXHfRB2ubLd30mTKj5=w1920-h1080-k-no;FALSE;488.613.252;23.582.002;+33 1 42 77 41 40;75003;271;Le Connetable;4.1;"https://www.google.com/maps/place/Le+Connetable/@48.8613211,2.3560068,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e049cacee57:0x1d9b3b1c1911575d!8m2!3d48.8613252!4d2.3582002?hl=fr";leconnetable.net
"6 Rue Charles-François Dupuis, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPfehN4mcgyYXyHxujRkZuWXxyma-P8MqGv-Xro=w1920-h1080-k-no;FALSE;488.651.903;23.632.367;+33 1 43 48 54 25;75003;267;CLANDESTINO;4.2;"https://www.google.com/maps/place/CLANDESTINO/@48.8651657,2.3610642,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0611aa8c79:0x5929247f2d64c454!8m2!3d48.8651903!4d2.3632367?hl=fr";
"39 Rue Beaubourg, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPq-5Q3j5DTpUAyTzTTKKwlDWQdZiJD25Laelg4=w1920-h1080-k-no;FALSE;488.621.693;23.537.005;+33 6 33 49 94 85;75003;215;Le Trente Neuf;4.3;"https://www.google.com/maps/place/Le+Trente+Neuf/@48.8621693,2.3515118,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1b747d752b:0xee0d2a246b8ae19d!8m2!3d48.8621693!4d2.3537005?hl=fr";letrenteneuf.com
"9 Rue Greneta, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPstuIGFZv2r96P0SLP7cPpXWr3Tldl6y1cxet8=w1920-h1080-k-no;FALSE;488.652.843;23.526.087;+33 9 84 38 84 54;75003;337;Madame Pervenche;4.5;"https://www.google.com/maps/place/Madame+Pervenche/@48.8652844,2.35042,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1a6ec589e7:0x2bac69f09d5b8531!8m2!3d48.8652843!4d2.3526087?hl=fr";madamepervenche.fr
"1 Rue Commines, 75003 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNAQBAH2AgfDf4YDig2QonTWCCfBNCN-dnOBWBy=w1920-h1080-k-no;FALSE;488.617.412;23.650.124;+33 9 50 84 19 67;75003;883;Le Mary Celeste;4.4;"https://www.google.com/maps/place/Le+Mary+Celeste/@48.8617412,2.3628237,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e07246bcc87:0xc1b5dc7dc3ad06b!8m2!3d48.8617412!4d2.3650124?hl=fr";lemaryceleste.com
"16 Rue des Archives, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNYRgquFCzX-xNbh3IyXIOjB_uXoqwPolGp2z8f=w1920-h1080-k-no;FALSE;488.577.127;23.547.412;+33 1 42 78 11 47;75004;1211;Le Ju';4.3;"https://www.google.com/maps/place/Le+Ju'/@48.8576911,2.3526167,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1d3b8e6beb:0x82acdee8062c0b85!8m2!3d48.8577127!4d2.3547412?hl=fr";leju.business.site
"4 Rue Saint-Honoré, 75001 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipP4s-S9-mG7CVhWMU_1yykugrIu2S3EeGCFfY6H=w1920-h1080-k-no;FALSE;488.611.202;23.450.703;+33 1 40 39 93 99;75001;2127;Le Paradis du Fruit;3.7;"https://www.google.com/maps/place/Le+Paradis+du+Fruit/@48.861123,2.3428693,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f557f29b1:0x9ac21a81567b01ae!8m2!3d48.8611202!4d2.3450703?hl=fr";leparadisdufruit.fr
"1 Rue des Deux Ponts, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipMgrCQaiCEnDwHWrI8yVb4enW84rU28AtqDQw6K=w1920-h1080-k-no;FALSE;488.512.171;23.559.093;+33 1 43 54 94 23;75004;66;L'Escale;4;"https://www.google.com/maps/place/L'Escale/@48.8512541,2.3537525,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fca8edea15:0xe6653755499cde2c!8m2!3d48.8512171!4d2.3559093?hl=fr";
"15 Rue François Miron, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipPeB1YgfDbTGuyU9GmDqBsgrXhBGk1WLiscGyuR=w1920-h1080-k-no;FALSE;488.558.022;23.570.527;+33 1 42 74 14 65;75004;371;Pamela Popo;4.5;"https://www.google.com/maps/place/Pamela+Popo/@48.8557928,2.3548593,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fd5e3316fb:0x6a034d8e4eefc6a5!8m2!3d48.8558022!4d2.3570527?hl=fr";pamelapopo.fr
"6 Rue de Sévigné, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNq69o1kFyYUo8ottFZ_SdbpoxZU0ie6aZ7rDaw=w1920-h1080-k-no;FALSE;488.553.281;23.619.686;+33 9 81 48 72 72;75004;82;Cous'mania;4.7;"https://www.google.com/maps/place/Cous'mania/@48.8553307,2.3597714,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671fe1acb05cf:0x13231bf3a87fbb7e!8m2!3d48.8553281!4d2.3619686?hl=fr";cous-mania.eatbu.com
"26 Rue Beautreillis, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNsjyAJFlFPDesBvzzGppiISqXCxyAznvCp4e5F=w1920-h1080-k-no;FALSE;488.535.627;23.644.358;+33 9 80 41 05 40;75004;229;Homies;4.3;"https://www.google.com/maps/place/Homies/@48.8535073,2.3623682,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6711091a1ca1d:0xc92aca110eb3b2ae!8m2!3d48.8535627!4d2.3644358?hl=fr";homies-leresto.fr
"62 Rue de la Verrerie, 75004 Paris, France";Restaurant;Paris;https://lh6.googleusercontent.com/proxy/73yg5IaV-WHaeMdSR3LEaZH1vkwGCZ_bU26dMEnkfyKjubiTrTXe2b0jGRi4NrTYR-zr5bBGbPETzngFMzlue0jrjTs2K0U_D3_C9Z_u8Ujd2PkCBPgCL0ZAYiNP7WLqtSt_EMr8gn3q1vyu0qYeuxzev6UKwzo=w1920-h1080-k-no;FALSE;488.584.914;23.518.036;+33 1 42 72 04 33;75004;514;Le Second Empire;4.1;"https://www.google.com/maps/place/Le+Second+Empire/@48.8584914,2.3496149,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1db50eb6b3:0x642111330a496c7a!8m2!3d48.8584914!4d2.3518036?hl=fr";
"55 Quai de Bourbon, 75004 Paris, France";Restaurant;Paris;https://lh5.googleusercontent.com/p/AF1QipNyigTchmnTG2SUa1qjWPBnlXr4bGHjPrSuMGPf=w1920-h1080-k-no;FALSE;488.530.744;23.534.878;+33 1 43 54 02 59;75004;521;La Brasserie de l'Isle Saint-Louis;3.4;"https://www.google.com/maps/place/La+Brasserie+de+l'Isle+Saint-Louis/@48.8530819,2.3512018,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e31b24449b:0xbcef22e1ee1ebd3f!8m2!3d48.8530744!4d2.3534878?hl=fr";labrasserie-isl.fr
"35 Rue du Pont Neuf, 75001 Paris, France";Restaurant américain;Paris;https://lh5.googleusercontent.com/p/AF1QipOsycNTYGnUsw2clSEUpb-qtqXiwfZrYe846MJz=w1920-h1080-k-no;FALSE;488.614.872;2.344.752;+33 1 42 33 97 07;75001;1431;Indiana Café - Les Halles;3.7;"https://www.google.com/maps/place/Indiana+Caf%C3%A9+-+Les+Halles/@48.8614844,2.3425505,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e221ae38989:0x60f7174b1b97a2a8!8m2!3d48.8614872!4d2.344752?hl=fr";indianacafe.fr
"66 Rue des Lombards, 75001 Paris, France";Restaurant américain;Paris;https://lh5.googleusercontent.com/p/AF1QipNAgMM3TMdcj_zP4AyPJohCSXSNmKQQjAKCedlY=w1920-h1080-k-no;FALSE;488.599.777;23.474.082;+33 1 42 86 94 27;75001;725;Upper Café Les Halles;4;"https://www.google.com/maps/place/Upper+Caf%C3%A9+Les+Halles/@48.8599777,2.3452195,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f21d696d3:0x54870c76eaf5f4dc!8m2!3d48.8599777!4d2.3474082?hl=fr";uppercafe-leshalles.fr
"1 Pl. de la République, 75003 Paris, France";Restaurant américain;Paris;https://lh5.googleusercontent.com/p/AF1QipOihOly8vCf3gOHdiJuvxPelC48RBn1xDvykGVT=w1920-h1080-k-no;FALSE;488.663.658;23.645.288;+33 1 48 87 82 35;75003;969;Indiana Café - République;3.2;"https://www.google.com/maps/place/Indiana+Caf%C3%A9+-+R%C3%A9publique/@48.8663606,2.362318,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e0885b68405:0x6e09c67c4dec16b1!8m2!3d48.8663658!4d2.3645288?hl=fr";indianacafe.fr
"31 Rue de la Cerisaie, 75004 Paris, France";Restaurant biologique;Paris;https://lh5.googleusercontent.com/p/AF1QipPxixPHBWOuCE2cfxZgvjYiP8YH5OJCtj_pcsij=w1920-h1080-k-no;FALSE;488.525.434;23.642.427;+33 1 42 72 08 63;75004;652;Le temps des cerises;4.4;"https://www.google.com/maps/place/Le+temps+des+cerises/@48.8525232,2.3620251,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671ff1b11b759:0x5b48b28808176f02!8m2!3d48.8525434!4d2.3642427?hl=fr";letempsdescerises-restaurant.fr
"86 Rue Réaumur, 75002 Paris, France";Restaurant brésilien;Paris;https://lh5.googleusercontent.com/p/AF1QipMO13X5DoKSuD83peGC9VI6_CzgAlT6BsKDJUip=w1920-h1080-k-no;FALSE;488.668.552;23.501.833;+33 1 42 33 07 71;75002;847;Uma Nota;4.1;"https://www.google.com/maps/place/Uma+Nota/@48.8668589,2.3479964,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f108a1e3039:0xd0ff5777bb5005a!8m2!3d48.8668552!4d2.3501833?hl=fr";uma-nota.com
"1 Rue du Mont Thabor, 75001 Paris, France";Restaurant chinois;Paris;https://lh5.googleusercontent.com/p/AF1QipMzEqbSaN0jNfKdqFqHzoJrrciY7IB4_pLEjDx-=w1920-h1080-k-no;TRUE;488.653.124;23.296.341;+33 1 42 61 97 88;75001;145;Taokan Saint-Honoré;4.2;"https://www.google.com/maps/place/Taokan+Saint-Honor%C3%A9/@48.8653148,2.3274472,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e2e6ace9815:0x4eb895c8cf8afcc4!8m2!3d48.8653124!4d2.3296341?hl=fr";taokan.fr
"8-12 Rue Boissy d'Anglas, 75008 Paris, France";Restaurant de cuisine fusion asiatique;Paris;https://lh5.googleusercontent.com/p/AF1QipMYkJTP0tguohfYvbGCXkUmGj5WWZiL9Mr6TSUI=w1920-h1080-k-no;FALSE;488.676.706;23.211.217;+33 1 53 05 90 00;75008;3039;Buddha-Bar Paris;4.1;"https://www.google.com/maps/place/Buddha-Bar+Paris/@48.8676706,2.318933,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fcd69352f45:0x9524d36406904a45!8m2!3d48.8676706!4d2.3211217?hl=fr";buddhabar.com
"34 Bd Saint-Germain, 75005 Paris, France";Restaurant de fruits de mer;Paris;https://lh5.googleusercontent.com/p/AF1QipMkMgxt_A0hGmAG4M8Q3Nj-h-Gzs2JBVQCNiMeX=w1920-h1080-k-no;FALSE;488.497.087;23.516.697;+33 1 43 29 99 21;75005;418;Bar à iode Saint Germain;4.6;"https://www.google.com/maps/place/Bar+%C3%A0+iode+Saint+Germain/@48.8497276,2.3494817,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e442cdfbdb:0x5032822b7ef28b1e!8m2!3d48.8497087!4d2.3516697?hl=fr";baraiode.fr
"1 Bd des Capucines, 75002 Paris, France";Restaurant de grillades;Paris;https://lh5.googleusercontent.com/p/AF1QipO7abkEs3B44JCDZfL3D9_Y-2z1QVwrvhzpHxrX=w1920-h1080-k-no;FALSE;488.704.596;23.337.943;+33 1 47 42 75 70;75002;3288;Hippopotamus Steakhouse;3.6;"https://www.google.com/maps/place/Hippopotamus+Steakhouse/@48.8707129,2.3315049,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e30a8961f27:0xf7852b1d0cc4cafc!8m2!3d48.8704596!4d2.3337943?hl=fr";restaurants.hippopotamus.fr
"6 bis Rue du 4 septembre, 75002 Paris, France";Restaurant de tapas;Paris;https://lh5.googleusercontent.com/p/AF1QipPVp_89zQmUAidtB-WbQDDG4c3At3ixyfcNuWJQ=w1920-h1080-k-no;FALSE;488.692.114;23.391.708;+33 1 47 03 91 91;75002;1216;A. Noste;4.3;"https://www.google.com/maps/place/A.+Noste/@48.8692114,2.3369821,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3b9c8e4ee7:0x3f09fad22d9e5264!8m2!3d48.8692114!4d2.3391708?hl=fr";a-noste.com
"11 Rue Marie Stuart, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipPG4LvyhMpp_sLTPTUeF9quFue5SASOp06ZBQqW=w1920-h1080-k-no;FALSE;488.649.987;23.476.627;+33 1 42 36 40 94;75002;208;Le Boui Boui;4.3;"https://www.google.com/maps/place/Le+Boui+Boui/@48.865004,2.3454753,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1835ee5821:0x55d76fb93980956f!8m2!3d48.8649987!4d2.3476627?hl=fr";lebouiboui.fr
"44, rue du Louvre Angle, Rue Coquillière, 75001 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipPA3-PsBdmRUcM8sRSqjt-iHHVvNaSOIX_xaUxO=w1920-h1080-k-no;FALSE;488.641.085;23.426.503;+33 1 42 36 73 23;75001;1010;Loup;4.2;"https://www.google.com/maps/place/Loup/@48.8640893,2.3405041,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e22fc769a23:0x71969504a1fe3282!8m2!3d48.8641085!4d2.3426503?hl=fr";loup-paris.com
"7 Pass. des Panoramas, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipMsknn_LW0B7XEqAIyYoQrXcbWLP_Cjs0qNf4Q=w1920-h1080-k-no;FALSE;488.714.626;23.419.063;+33 9 51 03 89 71;75002;218;One & One Paris;4.6;"https://www.google.com/maps/place/One+%26+One+Paris/@48.8714626,2.3397176,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66f85cf141173:0x4ab595b32a3c34b6!8m2!3d48.8714626!4d2.3419063?hl=fr";oneandonerestaurants.com
"1 Pl. Rio de Janeiro, 75008 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipOBbz78bHl235Qwv1Zi4yyxh8y4vbefNHI5LoU=w1920-h1080-k-no;FALSE;488.774.203;23.103.078;+33 1 42 25 03 85;75008;654;Le Valois;4;"https://www.google.com/maps/place/Le+Valois/@48.877334,2.3081353,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fb87b99864f:0x608aef5a7ff2fe10!8m2!3d48.8774203!4d2.3103078?hl=fr";le-valois-1868.fr
"8 Rue des Capucines, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipNwoq9yE8v5JnnKuyKBpwIC3YbqWSHmDdHa_rBF=w1920-h1080-k-no;FALSE;488.687.962;23.296.956;+33 1 42 61 05 88;75002;792;Le Petit Vendôme;4.4;"https://www.google.com/maps/place/Le+Petit+Vend%C3%B4me/@48.8688035,2.3275167,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e319eab6f3d:0x75066f256c77f1a7!8m2!3d48.8687962!4d2.3296956?hl=fr";lepetitvendome.fr
"58 Bd de Sébastopol, 75003 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipPpANePkwXZRX0zdsftsDT0RUZ_2BJE_WbdcyaH=w1920-h1080-k-no;FALSE;48.863.252;23.510.989;+33 1 42 74 55 63;75003;322;Sacré Frenchy !®;4.3;"https://www.google.com/maps/place/Sacr%C3%A9+Frenchy+!%C2%AE/@48.8632396,2.3489659,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fac7287d84d:0xb69d1c31a8140156!8m2!3d48.863252!4d2.3510989?hl=fr";sacrefrenchy.com
"77 Rue de Richelieu, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipOtKPyLiosjr5ziK--NnxSmjXPiVUpU4kHXjqC_=w1920-h1080-k-no;FALSE;488.689.509;23.384.317;+33 1 42 97 40 68;75002;1947;"Le Mesturet (Bistrot Restaurant traditionnel Paris, quartier bourse Opéra Grands Boulevards)";4.4;"https://www.google.com/maps/place/Le+Mesturet+(Bistrot+Restaurant+traditionnel+Paris,+quartier+bourse+Op%C3%A9ra+Grands+Boulevards)/@48.8689597,2.3362481,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3b9ff09ead:0xb1a20eea20c6663!8m2!3d48.8689509!4d2.3384317?hl=fr";lemesturet.com
"13 Rue des Lavandières Sainte-Opportune, 75001 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipPUwVnRIyfENNRj8UZvs_sJAgIHQJ1eDr4hdN4S=w1920-h1080-k-no;FALSE;488.586.261;23.458.838;+33 1 45 08 07 41;75001;544;La Robe et Le Palais;4.4;"https://www.google.com/maps/place/La+Robe+et+Le+Palais/@48.8586261,2.3436951,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e1f9e52576b:0x1540119a80dbf883!8m2!3d48.8586261!4d2.3458838?hl=fr";larobeetlepalais.fr
"6 Rue de l'Amiral de Coligny, 75001 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipN2HdwYhVSyIjcHz4E9TUXSh88N6ypGVMsmnRiX=w1920-h1080-k-no;FALSE;48.860.389;23.408.262;+33 1 42 92 00 24;75001;2532;Le Fumoir;4.4;"https://www.google.com/maps/place/Le+Fumoir/@48.86041,2.3386483,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e216911c9c3:0x6689e3905fef1216!8m2!3d48.860389!4d2.3408262?hl=fr";lefumoir.com
"17 Rue Daunou, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipMf7AC1wkHlH0nHTCM3AZnwUhdcT5YpiUPsUvYL=w1920-h1080-k-no;FALSE;488.697.962;23.308.482;+33 1 42 61 20 01;75002;325;Arty Le Restaurant;4;"https://www.google.com/maps/place/Arty+Le+Restaurant/@48.8698021,2.3286656,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e311a84cdd1:0x7eb6a4dab7c34129!8m2!3d48.8697962!4d2.3308482?hl=fr";artylerestaurant.fr
"166 Rue Saint-Honoré, 75001 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipOIowzqaNPu6OqqWj4QkWt3LqW3PAyVuuGB_lZy=w1920-h1080-k-no;FALSE;488.622.347;23.394.917;+33 1 42 60 20 14;75001;545;Chez Claude;4.2;"https://www.google.com/maps/place/Chez+Claude/@48.862291,2.3373523,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66de91ea7d825:0x9e13174c964955c3!8m2!3d48.8622347!4d2.3394917?hl=fr";restaurant-chezclaude.com
"10 Rue Saint-Marc, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipMgkCikuSkUCOnng766Tx5KNDK8Qw9xBdhiPciH=w1920-h1080-k-no;FALSE;48.870.418;23.411.614;+33 1 85 15 20 91;75002;386;Le Bouillon;3.8;"https://www.google.com/maps/place/Le+Bouillon/@48.8704518,2.3389815,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e3c16aaaa7d:0xa09b026e5756a88d!8m2!3d48.870418!4d2.3411614?hl=fr";cafelebouillon.fr
"29 Rue Vivienne, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipME7FpmLtEQPTe89cyZl4aSKoD3PxwygAA-nKFV=w1920-h1080-k-no;FALSE;488.692.815;23.401.991;+33 1 40 20 04 62;75002;1096;Vaudeville;4.2;"https://www.google.com/maps/place/Vaudeville/@48.8692815,2.3380104,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e30705fa5d1:0x125f7a9e795862d9!8m2!3d48.8692815!4d2.3401991?hl=fr";vaudevilleparis.com
"14 Rue Léopold Bellan, 75002 Paris, France";Restaurant français;Paris;https://lh5.googleusercontent.com/p/AF1QipPpIA2Tt6fQbynhiK5WYhMOtpb_MqxXF_hkhUuK=w1920-h1080-k-no;FALSE;488.666.296;23.460.236;+33 9 84 39 42 49;75002;103;Le Rubis;4;"https://www.google.com/maps/place/Le+Rubis/@48.8666873,2.343857,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66e17f09c865d:0x4980866636b13bb1!8m2!3d48.8666296!4d2.3460236?hl=fr";facebook.com
