"address","categoryName","city","countryCode","imageUrls/0","isAdvertisement","locatedIn","location/lat","location/lng","neighborhood","orderBy/0/name","orderBy/0/url","orderBy/1/name","orderBy/1/url","orderBy/2/name","orderBy/2/url","permanentlyClosed","phone","placeId","plusCode","postalCode","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"43 Rue des Pyrénées, 75020 Paris, France","Bar à vin","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPUSrsuayINKgbV5kcnrzmLydUd81aF1HCI8Ji8=w1920-h1080-k-no","false",,"48.8508562","2.4061951","43 Rue des Pyrénées","thefork.fr","https://www.thefork.fr/restaurant/l-avin-premiere-r46857?cc=18174-54f",,,,,"false","+33 1 43 73 43 15","ChIJ1RBFsX5y5kcRKXAMVjhiJKQ","VC24+8F Paris, France","75020","20","61","38","13","3","3","4","2021-08-07T20:32:02.691Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"43 Rue des Pyrénées",,"false","L'Avin Première","4.3","https://www.google.com/maps/place/L'Avin+Premi%C3%A8re/@48.8508563,2.4040093,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6727eb14510d5:0xa4246238560c7029!8m2!3d48.8508562!4d2.4061951?hl=fr",
"1 Rue des Envierges, 75020 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipN7uUOxXbyq2WQPapjbDYtUmqLTNHQAPnVBhBUd=w1920-h1080-k-no","false",,"48.8716747","2.3859189","1 Rue des Envierges","moncoeurbelleville.com","http://moncoeurbelleville.com/contact-reservation-booking/",,,,,"false","+33 1 43 66 38 54","ChIJB6Ul6ett5kcR58uks2Kvus4","V9CP+M8 Paris, France","75020","19","1137","432","299","166","153","87","2021-08-07T20:32:11.210Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"1 Rue des Envierges",,"false","Moncœur Belleville","3.7","https://www.google.com/maps/place/Monc%C5%93ur+Belleville/@48.8716439,2.3836595,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66debe925a507:0xcebaaf62b3a4cbe7!8m2!3d48.8716747!4d2.3859189?hl=fr","moncoeurbelleville.com"
"45 Rue du Borrégo, 75020 Paris, France","Bar","Paris","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BMCj17sjyq9qJqRLGUy_sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.94522&pitch=0&thumbfov=100","false",,"48.8735219","2.4017355","45 Rue du Borrégo",,,,,,,"false",,"ChIJTfXDjpdt5kcRts9sPxLB-LU","VCF2+CM Paris, France","75020","18","0","0","0","0","0","0","2021-08-07T20:32:18.605Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"45 Rue du Borrégo",,"false","Le Bar",,"https://www.google.com/maps/place/Le+Bar/@48.8735142,2.3995517,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d978ec3f54d:0xb5f8c1123f6ccfb6!8m2!3d48.8735219!4d2.4017355?hl=fr",
"15 Rue de Bagnolet, 75020 Paris, France","Bar à bières","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipO-327qMqUGmi3Ie60rGDC2YNbh5Yqtg36L7dbW=w1920-h1080-k-no","false",,"48.8567998","2.3956961","15 Rue de Bagnolet","lepistonpelican.com","https://www.lepistonpelican.com/",,,,,"false","+33 6 12 53 36 85","ChIJ8TsQjolt5kcR09xj3BHI-rI","V94W+P7 Paris, France","75020","17","217","132","67","3","13","2","2021-08-07T20:32:40.671Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"15 Rue de Bagnolet",,"false","Le Piston Pélican (chefs-d’œuvre patrimoine parigot)","4.5","https://www.google.com/maps/place/Le+Piston+P%C3%A9lican+(chefs-d%E2%80%99%C5%93uvre+patrimoine+parigot)/@48.8567935,2.3935086,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d898e103bf1:0xb2fac811dc63dcd3!8m2!3d48.8567998!4d2.3956961?hl=fr","lepistonpelican.com"
"198 Rue des Pyrénées, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNmRVUSLAMaa2s0HgG4uw4zSB_5rStPOL4MnbwE=w1920-h1080-k-no","false",,"48.8640162","2.3993474","198 Rue des Pyrénées","thefork.fr","https://www.thefork.fr/restaurant/le-cherfa-r502177?cc=18174-54f",,,,,"false","+33 1 47 97 87 81","ChIJZ-1bvI9t5kcRrBAN6344H8I","V97X+JP Paris, France","75020","16","133","70","43","3","15","2","2021-08-07T20:32:48.579Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"198 Rue des Pyrénées",,"false","Le Cherfa","4.3","https://www.google.com/maps/place/Le+Cherfa/@48.8640165,2.3971609,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d8fbc5bed67:0xc21f387eeb0d10ac!8m2!3d48.8640162!4d2.3993474?hl=fr",
"77 Av. Gambetta, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNCDtQJlCXJD7fDEtq9q0Ytw3mULEcaTkx9eJfg=w1920-h1080-k-no","false",,"48.8650696","2.3976429","77 Av. Gambetta",,,,,,,"false","+33 1 71 97 73 54","ChIJryP1fsdt5kcR9Fo04TgH6gc","V98X+23 Paris, France","75020","15","131","92","24","3","11","1","2021-08-07T20:32:55.873Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"77 Av. Gambetta",,"false","La Plaine","4.5","https://www.google.com/maps/place/La+Plaine/@48.8650671,2.3954511,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dc77ef523af:0x7ea0738e1345af4!8m2!3d48.8650696!4d2.3976429?hl=fr","la-plaine.business.site"
"11 Rue Victor Letalle, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOEcBz-qOgbt20JXmIWyvvQ3hrR3ebQXEqu-2WC=w1920-h1080-k-no","false",,"48.8666551","2.3855133","11 Rue Victor Letalle",,,,,,,"false","+33 1 40 33 47 70","ChIJW4Ak6O1t5kcRWIEDx-WWDSI","V98P+M6 Paris, France","75020","14","479","338","107","6","23","5","2021-08-07T20:33:03.052Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"11 Rue Victor Letalle",,"false","Les Trois 8","4.6","https://www.google.com/maps/place/Les+Trois+8/@48.8666681,2.3833662,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dede824805b:0x220d96e5c7038158!8m2!3d48.8666551!4d2.3855133?hl=fr","lestrois8.fr"
"80 Bd de Belleville, 75020 Paris, France","Bar à cocktails","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMYCBt9lclejb6JCy8hGMXlb8oaIelW3YUOcSA2=w1920-h1080-k-no","false",,"48.8698896","2.3799184","80 Bd de Belleville",,,,,,,"false","+33 1 42 55 57 61","ChIJy-TDW-9t5kcRXAHKz1hrhDU","V99H+XX Paris, France","75020","13","384","241","103","11","23","6","2021-08-07T20:33:10.777Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"80 Bd de Belleville",,"false","LA COMMUNE","4.5","https://www.google.com/maps/place/LA+COMMUNE/@48.8699067,2.3777621,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66def5bc3e4cb:0x35846b58cfca015c!8m2!3d48.8698896!4d2.3799184?hl=fr","syndicatcocktailclub.com"
"33 Rue de la Chine, 75020 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMcd9ILKqP9ZIL2ZhS5yxDM6PFLFChxpluEGd04=w1920-h1080-k-no","false",,"48.8682257","2.3979238","33 Rue de la Chine",,,,,,,"false","+33 9 51 65 08 24","ChIJJzGLDpFt5kcReSzqPH5d0ew","V99X+75 Paris, France","75020","12","237","156","53","4","20","4","2021-08-07T20:33:18.901Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"33 Rue de la Chine",,"false","Les Chaises","4.5","https://www.google.com/maps/place/Les+Chaises/@48.8682257,2.3957351,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d910e8b3127:0xecd15d7e3cea2c79!8m2!3d48.8682257!4d2.3979238?hl=fr","facebook.com"
"64 Rue des Pyrénées, 75020 Paris, France","Bar lounge","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipP8pl9lxCJ8cTI6J17gDtZLRY9hrNZ9D3jiWjoC=w1920-h1080-k-no","false",,"48.8531701","2.4061461","64 Rue des Pyrénées",,,,,,,"false","+33 6 89 45 96 86","ChIJw8b6sT5z5kcRbTWda9yLGwI","VC34+7F Paris, France","75020","11","9","9","0","0","0","0","2021-08-07T20:33:27.093Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"64 Rue des Pyrénées",,"false","Le Piano Pub","5","https://www.google.com/maps/place/Le+Piano+Pub/@48.853171,2.4039647,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6733eb1fac6c3:0x21b8bdc6b9d356d!8m2!3d48.8531701!4d2.4061461?hl=fr",
"3 Rue Victor Letalle, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNIyc4rMpDnewteIwM08cvx5J69WkNVMPiWNb5A=w1920-h1080-k-no","false",,"48.8672401","2.3853434","3 Rue Victor Letalle",,,,,,,"false",,"ChIJy_562u1t5kcRpI8Kmsa48BQ","V98P+V4 Paris, France","75020","10","61","42","12","3","3","1","2021-08-07T20:33:34.602Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"3 Rue Victor Letalle",,"false","Zak bar","4.5","https://www.google.com/maps/place/Zak+bar/@48.8672381,2.3831464,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66dedda7afecb:0x14f0b8c69a0a8fa4!8m2!3d48.8672401!4d2.3853434?hl=fr","facebook.com"
"82 Rue Belgrand, 75020 Paris, France","Bar-tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMQYIucO4hsLP0NfKd3SxUAtLqMk5omJHX-Klow=w1920-h1080-k-no","false",,"48.8642793","2.4079997","82 Rue Belgrand",,,,,,,"false","+33 1 43 61 03 65","ChIJjwIFN4Nt5kcRTXk4MnVb8MM","VC75+P5 Paris, France","75020","9","332","182","70","21","44","15","2021-08-07T20:33:42.276Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"82 Rue Belgrand",,"false","Le Vingtieme","4.1","https://www.google.com/maps/place/Le+Vingtieme/@48.8642793,2.405811,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d833705028f:0xc3f05b753238794d!8m2!3d48.8642793!4d2.4079997?hl=fr",
"4 Bd de Ménilmontant, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipM3fMj96d6bNTtsy9HgWKGfMB_QXo7YeEqD8LvG=w1920-h1080-k-no","false",,"48.8586709","2.3897919","4 Bd de Ménilmontant",,,,,,,"false","+33 6 03 56 66 57","ChIJNf8JM4tt5kcR2zV9W5BprFM","V95Q+FW Paris, France","75020","8","141","105","24","2","8","2","2021-08-07T20:33:51.221Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"4 Bd de Ménilmontant",,"false","L'apéronome","4.6","https://www.google.com/maps/place/L'ap%C3%A9ronome/@48.8586594,2.3876332,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d8b3309ff35:0x53ac69905b7d35db!8m2!3d48.8586709!4d2.3897919?hl=fr",
"Pl. du Maquis du Vercors, 75020 Paris, France","Pub","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPK8VW7-YfpAAg5xsi38-7L8FkGdViYmdlsj-Ml=w1920-h1080-k-no","false",,"48.8775075","2.4092421","Pl. du Maquis du Vercors",,,,,,,"false","+33 1 43 64 25 33","ChIJG9MRnqFt5kcRVnE8IcFMQe4","VCH5+2M Paris, France","75020","7","1056","387","346","85","180","58","2021-08-07T20:33:59.267Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"Pl. du Maquis du Vercors",,"false","Corcoran's Irish Pub Lilas","3.8","https://www.google.com/maps/place/Corcoran's+Irish+Pub+Lilas/@48.877504,2.4070413,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66da19e11d31b:0xee414cc1213c7156!8m2!3d48.8775075!4d2.4092421?hl=fr","corcoransirishpubs.com"
"94 Rue de Ménilmontant, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPhJCSqK5MVbNXgSEt8ztwMWnBa78mAhWDVRIVK=w1920-h1080-k-no","false",,"48.8691462","2.3920928","94 Rue de Ménilmontant",,,,,,,"false","+33 1 70 23 71 70","ChIJ8SYca5Nt5kcRVlvqCCtD7fI","V99R+MR Paris, France","75020","6","315","109","86","29","68","23","2021-08-07T20:34:06.632Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"94 Rue de Ménilmontant",,"false","Le Café des Sports","3.7","https://www.google.com/maps/place/Le+Caf%C3%A9+des+Sports/@48.8691524,2.3898954,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d936b1c26f1:0xf2ed432b08ea5b56!8m2!3d48.8691462!4d2.3920928?hl=fr",
"1 Rue Boyer, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMm99tTRG2GAppe0Fs1Z9K2YRFDCVY8n_0RY0hg=w1920-h1080-k-no","false",,"48.8668913","2.3928117","1 Rue Boyer",,,,,,,"false","+33 1 46 36 25 49","ChIJb9779JJt5kcRT3aiGVHAmnE","V98V+Q4 Paris, France","75020","5","259","174","60","7","15","3","2021-08-07T20:34:14.064Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"1 Rue Boyer",,"false","Les Tontons Bringueurs","4.5","https://www.google.com/maps/place/Les+Tontons+Bringueurs/@48.8668852,2.3905815,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d92f4fbde6f:0x719ac05119a2764f!8m2!3d48.8668913!4d2.3928117?hl=fr","facebook.com"
"48 Bd de Ménilmontant, 75020 Paris, France","Bar à bières","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPKvzUoRnHZHFYInf-3pB8RbrDuU4T1Xb6zM79R=w1920-h1080-k-no","false",,"48.8632977","2.3874764","48 Bd de Ménilmontant","barandbeer.com","https://www.barandbeer.com/reservation/",,,,,"false","+33 1 42 62 97 74","ChIJwyI9-fJt5kcRQEJZ0SeWxEU","V97P+8X Paris, France","75020","4","392","272","87","7","22","4","2021-08-07T20:34:21.272Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"48 Bd de Ménilmontant",,"false","Bar & Beer Ménilmontant","4.6","https://www.google.com/maps/place/Bar+%26+Beer+M%C3%A9nilmontant/@48.8632858,2.3852636,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66df2f93d22c3:0x45c49627d1594240!8m2!3d48.8632977!4d2.3874764?hl=fr","barandbeer.com"
"104 Rue de Bagnolet, 75020 Paris, France","Club","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMS9yCYoNcn5nHYJqjdna-BBsoGefNtfxubaoaW=w1920-h1080-k-no","false",,"48.8595304","2.4031794","104 Rue de Bagnolet",,,,,,,"false","+33 1 43 70 52 01","ChIJ0Yx3cIZt5kcRnmQojz_PRnc","VC53+Q6 Paris, France","75020","3","298","98","68","58","46","28","2021-08-07T20:34:30.151Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"104 Rue de Bagnolet",,"false","Le Gambetta","3.4","https://www.google.com/maps/place/Le+Gambetta/@48.8594913,2.4009058,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d8670778cd1:0x7746cf3f8f28649e!8m2!3d48.8595304!4d2.4031794?hl=fr","legambetta.free.fr"
"22 Rue de la Py, 75020 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOwU5RM44gbcHXMpS8eMuKZlrG1C5VCm_xqOe-t=w1920-h1080-k-no","false",,"48.8648184","2.40562","22 Rue de la Py",,,,,,,"false","+33 1 43 61 09 32","ChIJ2-kMyoRt5kcR5ORvTV2rdvE","VC74+W6 Paris, France","75020","2","277","146","75","9","41","6","2021-08-07T20:34:37.159Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"22 Rue de la Py",,"false","Bar de la Place Edith Piaf","4.2","https://www.google.com/maps/place/Bar+de+la+Place+Edith+Piaf/@48.8647981,2.4034104,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66d84ca0ce9db:0xf176ab5d4d6fe4e4!8m2!3d48.8648184!4d2.40562?hl=fr",
"8 Pl. Gambetta, 75020 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOCSDSltHWFthzag8xAoy9PJycer5M_9CkjPho2=w1920-h1080-k-no","false",,"48.8652734","2.3986251","8 Pl. Gambetta","le-gambetta.fr","http://le-gambetta.fr/fr/booking",,,,,"false","+33 1 46 36 83 02","ChIJO-Uy4vJt5kcR4j3WXNcW2y0","V98X+4F Paris, France","75020","1","271","89","73","35","50","24","2021-08-07T20:34:45.090Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+20,+Paris/@49.0398234,1.5615123,12z?hl=fr","bar a proximite de Paris 20, Paris",,"8 Pl. Gambetta",,"false","Le Gambetta","3.6","https://www.google.com/maps/place/Le+Gambetta/@48.8652659,2.3964461,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66df2e232e53b:0x2ddb16d75cd63de2!8m2!3d48.8652734!4d2.3986251?hl=fr","le-gambetta.fr"
"94380 Bonneuil-sur-Marne, France","Bar","Bonneuil-sur-Marne","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_VFpVx7H2M9xoFbEP56VwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.52974&pitch=0&thumbfov=100","false",,"48.7806214","2.474976",,,,,,,,"false","+33 1 43 77 67 22","ChIJcwUWWJgM5kcRA3kUhulMhpM","QFJF+7X Bonneuil-sur-Marne, France",,"158","62","18","10","10","17","7","2021-08-07T20:38:50.400Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,,,"false","Le Narval","3.3","https://www.google.com/maps/place/Le+Narval/@48.7806271,2.4727987,17z/data=!3m1!4b1!4m5!3m4!1s0x47e60c9858160573:0x93864ce986147903!8m2!3d48.7806214!4d2.474976?hl=fr",
"32 Cr des Juilliottes, 94700 Maisons-Alfort, France","Brasserie","Maisons-Alfort","FR","https://lh5.googleusercontent.com/p/AF1QipPHTo0hHnv6RBE0_G28yudY4uEX_90E0h4C3lvG=w1920-h1080-k-no","false","Situé dans : Les Juilliottes","48.8035335","2.4443824","32 Cr des Juilliottes","just-eat.fr","https://www.just-eat.fr/menu/le-metro?utm_campaign=foodorder&utm_medium=organic&utm_source=google","deliveroo.fr","https://deliveroo.fr/menu/paris/maison-alfort-centre-ville/le-metro?utm_medium=affiliate&utm_source=google_maps_link","ubereats.com","https://www.ubereats.com/fr/store/le-metro/8ovXWTxJQ8W1W7VrGZnDAw/?utm_source=google&utm_medium=organic&utm_campaign=place-action-link","false","+33 1 43 76 85 25","ChIJU_mfOTBz5kcRCW8soG74dEw","RC3V+9J Maisons-Alfort, France","94700","157","70","38","16","6","10","0","2021-08-07T20:38:57.771Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"32 Cr des Juilliottes",,"false","Le Métro","4.1","https://www.google.com/maps/place/Le+M%C3%A9tro/@48.8034741,2.4418276,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67330399ff953:0x4c74f86ea02c6f09!8m2!3d48.8035335!4d2.4443824?hl=fr",
"8 Rue Richard Lenoir, 75011 Paris, France","Bar à cocktails","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOcPaI-lQnhrHCbEjhWxkwSWXMWT_ToTj3qR5DQ=w1920-h1080-k-no","false",,"48.8547412","2.3823898","8 Rue Richard Lenoir",,,,,,,"false","+33 7 68 06 28 23","ChIJM6ngV0xz5kcRwhCKQQUFqzk","V93J+VX Paris, France","75011","156","73","68","4","0","1","0","2021-08-07T20:39:07.201Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"8 Rue Richard Lenoir",,"false","House Garden","4.9","https://www.google.com/maps/place/House+Garden/@48.8547412,2.3802011,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6734c57e0a933:0x39ab0505418a10c2!8m2!3d48.8547412!4d2.3823898?hl=fr","qrcgcustomers.s3-eu-west-1.amazonaws.com"
"73 Av. Rouget de Lisle, 94400 Vitry-sur-Seine, France","Restaurant français","Vitry-sur-Seine","FR","https://lh5.googleusercontent.com/p/AF1QipOgCaCeIeMW7uoonySz94LmTwkWZut6Kzdh_g-X=w1920-h1080-k-no","false",,"48.7778638","2.3964898","73 Av. Rouget de Lisle",,,,,,,"false","+33 1 46 82 61 07","ChIJ_0kcWoZz5kcRaioLRk44Zno","Q9HW+4H Vitry-sur-Seine, France","94400","155","56","29","11","3","10","3","2021-08-07T20:39:15.061Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"73 Av. Rouget de Lisle",,"false","CAFÉ TABAC LE MILAN","4.1","https://www.google.com/maps/place/CAF%C3%89+TABAC+LE+MILAN/@48.7778668,2.3943044,17z/data=!3m1!4b1!4m5!3m4!1s0x47e673865a1c49ff:0x7a66384e460b2a6a!8m2!3d48.7778638!4d2.3964898?hl=fr","cafe-tabac-le-milan.net-lab.fr"
"57 Av. Jean Jaurès, 94100 Saint-Maur-des-Fossés, France","Restaurant portugais","Saint-Maur-des-Fossés","FR","https://lh5.googleusercontent.com/p/AF1QipN-AQ30p6Odr0uKQ5DqDw35WMsLaGwX-mP_7Dcy=w1920-h1080-k-no","false",,"48.7895424","2.4810787","57 Av. Jean Jaurès",,,,,,,"false","+33 1 48 85 68 69","ChIJDfPZvpMM5kcRunErPBM2LBc","QFQJ+RC Saint-Maur-des-Fossés, France","94100","154","197","117","56","6","17","1","2021-08-07T20:39:23.270Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"57 Av. Jean Jaurès",,"false","Restaurant Valpacos","4.4","https://www.google.com/maps/place/Restaurant+Valpacos/@48.7895164,2.4788191,17z/data=!3m1!4b1!4m5!3m4!1s0x47e60c93bed9f30d:0x172c36133c2b71ba!8m2!3d48.7895424!4d2.4810787?hl=fr",
"1 Av. Joffre, 94700 Maisons-Alfort, France","Restaurant de cuisine traditionnelle","Maisons-Alfort","FR","https://lh5.googleusercontent.com/p/AF1QipPQkaYkze3wrIAe25cnGbcAmw_ysgrOmp3u3ouD=w1920-h1080-k-no","false",,"48.8154193","2.4439915","1 Av. Joffre","lepavillonbleu94.fr","http://lepavillonbleu94.fr/",,,,,"false","+33 1 43 76 37 02","ChIJC8KEvtdy5kcRGeo3Qh_LCA8","RC8V+5H Maisons-Alfort, France","94700","153","338","183","85","24","31","15","2021-08-07T20:39:30.492Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"1 Av. Joffre",,"false","Le Pavillon Bleu","4.2","https://www.google.com/maps/place/Le+Pavillon+Bleu/@48.8154193,2.4418028,17z/data=!3m1!4b1!4m5!3m4!1s0x47e672d7be84c20b:0xf08cb1f4237ea19!8m2!3d48.8154193!4d2.4439915?hl=fr","lepavillonbleu94.fr"
"123 Rue Paul Vaillant Couturier, 94140 Alfortville, France","Bar-tabac","Alfortville","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iz_gs_9eKZUTQ3lf3P5qcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.69931&pitch=0&thumbfov=100","false",,"48.8084183","2.4177776","123 Rue Paul Vaillant Couturier",,,,,,,"false",,"ChIJaSURvgRz5kcRFOub1wYJ9P4","RC59+94 Alfortville, France","94140","152","12","6","1","4","0","1","2021-08-07T20:39:38.073Z","https://www.google.com/maps/search/bar+%C3%A0+proximit%C3%A9+de+Val-de-Marne/@48.8132958,2.3325436,11z/data=!4m2!2m1!6e5?hl=fr","bar à proximité de Val-de-Marne",,"123 Rue Paul Vaillant Couturier",,"false","Zhan","3.3","https://www.google.com/maps/place/Zhan/@48.8084207,2.4156041,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67304be112569:0xfef40906d79beb14!8m2!3d48.8084183!4d2.4177776?hl=fr",
